Wavelength,WMS_47,WMS_48,WMS_49,WMS_50,WMS_51,WMS_52,WMS_53,WMS_54,WMS_55,WMS_56,WMS_59,WMS_60,WMS_61,WMS_62,WMS_64,WMS_65,WMS_66,WMS_67,WMS_68,WMS_69,WMS_70,WMS_71
381,-0.000658901,0.000539285,0.001126112,0.001126112,0.001440331,0.000195443,0.001242278,0.002768433,0.00172979,0.002131006,0.002656619,0.003189678,0.009757274,0.003499331,0.012016593,0.006313144,0.005056408,0.004098552,0.005582494,0.010199866,0.008520857,0.010272047
382,-0.00068006,0.000508617,0.001112863,0.001112863,0.001440268,0.000163573,0.001237953,0.002792103,0.001708706,0.002134339,0.002651969,0.003176413,0.009711762,0.003465458,0.011981037,0.006261697,0.00499812,0.004098457,0.005557226,0.010159773,0.008532403,0.010313871
383,-0.000660023,0.000510979,0.001104856,0.001104856,0.001452558,0.000140676,0.00126737,0.002775412,0.001684782,0.002132648,0.002665905,0.003186553,0.00969309,0.003453908,0.011973726,0.006240783,0.004984879,0.004082168,0.005535715,0.010115075,0.008465824,0.010302356
384,-0.000666456,0.000479671,0.001089223,0.001089223,0.001451372,0.000120755,0.001243676,0.002722973,0.001654335,0.002140076,0.002651384,0.003199731,0.009583753,0.00347404,0.011884026,0.006211964,0.004940929,0.003990418,0.00549666,0.010001624,0.008362246,0.010217309
385,-0.000706778,0.000450257,0.001082046,0.001082046,0.001424091,0.000100862,0.001193717,0.0026968,0.001641439,0.002144067,0.002614751,0.003183418,0.009476051,0.003471706,0.011739881,0.006177542,0.004886258,0.003899352,0.00546736,0.009901139,0.008271204,0.010065381
386,-0.00072063,0.000454511,0.001082496,0.001082496,0.001410285,7.80E-05,0.00119687,0.002706375,0.001635066,0.00213894,0.002606575,0.003164066,0.009459013,0.00343769,0.011678125,0.006151025,0.004862295,0.003883747,0.005455604,0.009869409,0.008217163,0.009986986
387,-0.000755018,0.000453728,0.001085851,0.001085851,0.00138503,4.48E-05,0.001196091,0.002702308,0.001627787,0.002126927,0.002581986,0.003126873,0.009431218,0.003373434,0.011579021,0.006095974,0.00481135,0.003876027,0.005393406,0.009795213,0.008224745,0.009932065
388,-0.000775553,0.000448689,0.001088757,0.001088757,0.001373582,3.44E-05,0.001192159,0.002688667,0.00162688,0.002120041,0.002565573,0.003109032,0.009420461,0.003343194,0.011541673,0.006067441,0.004784368,0.003883913,0.005342964,0.009752747,0.008286368,0.00995554
389,-0.000794967,0.000410669,0.001087545,0.001087545,0.001367857,9.02E-06,0.001171163,0.002646633,0.001606654,0.002121547,0.002540469,0.003078004,0.009347785,0.003301072,0.011452883,0.006034053,0.004733659,0.00386774,0.005292159,0.009642985,0.008204539,0.009851411
390,-0.000806722,0.000388729,0.001094231,0.001094231,0.001360456,-7.89E-06,0.001164019,0.002609405,0.001591017,0.002136287,0.002522153,0.00304496,0.009247808,0.00327126,0.011345245,0.006003923,0.004691172,0.003817285,0.005268365,0.009555358,0.008062251,0.009716587
391,-0.000819599,0.000399772,0.001105036,0.001105036,0.001347332,-9.75E-06,0.001173939,0.00260057,0.001594698,0.002142635,0.002512527,0.003025102,0.009209749,0.003253331,0.011289048,0.005978647,0.004672413,0.00379089,0.005244933,0.009535028,0.008063413,0.009709367
392,-0.000840213,0.000403479,0.001109822,0.001109822,0.001333844,-7.80E-06,0.001176808,0.002611695,0.001594794,0.002137914,0.002505073,0.003001337,0.009181262,0.003238419,0.011226528,0.005940535,0.004651544,0.003753604,0.005215009,0.009513777,0.008046224,0.009655773
393,-0.000847951,0.000396144,0.001103803,0.001103803,0.001333479,-3.98E-06,0.001169757,0.002631656,0.001591208,0.002126845,0.002507245,0.002997429,0.009190835,0.003241436,0.011220203,0.005927698,0.004649436,0.003742714,0.005208516,0.009512856,0.008027872,0.009609398
394,-0.000864062,0.000383463,0.00110114,0.00110114,0.001334076,-1.13E-05,0.001150228,0.002627615,0.001573573,0.002106,0.002487129,0.002976297,0.009142701,0.003223199,0.011189109,0.005899229,0.004629502,0.003717687,0.005184402,0.009525026,0.007974773,0.009570794
395,-0.000872435,0.000378116,0.001104497,0.001104497,0.001335038,-2.25E-05,0.00113775,0.002603614,0.001559524,0.002096226,0.002464842,0.002959072,0.009084995,0.003201945,0.011164339,0.005883597,0.004611677,0.00370355,0.005166781,0.009538117,0.007940027,0.009578565
396,-0.000897154,0.000364875,0.001109361,0.001109361,0.001330392,-3.43E-05,0.001128862,0.002580356,0.001541679,0.002075722,0.00242883,0.002927371,0.009028022,0.003164504,0.011125639,0.005846757,0.004567924,0.003666388,0.005148055,0.009573761,0.007856383,0.009590557
397,-0.000916279,0.000347743,0.00110451,0.00110451,0.001321938,-4.81E-05,0.001120096,0.002586017,0.001533491,0.002070411,0.002420805,0.002907617,0.009018331,0.00314716,0.011094129,0.005818836,0.004534977,0.003641938,0.005123299,0.009586953,0.007798183,0.009573752
398,-0.00091906,0.000338506,0.001098151,0.001098151,0.001319093,-6.13E-05,0.00110774,0.002590936,0.001529099,0.002075828,0.002426504,0.002902339,0.009007907,0.003146002,0.011076548,0.005812123,0.004527958,0.003640512,0.005099647,0.009577593,0.00778888,0.009552726
399,-0.000917269,0.000335838,0.001079036,0.001079036,0.001309426,-7.54E-05,0.001094838,0.00256815,0.001512358,0.002066207,0.002423646,0.002891306,0.008993635,0.003138741,0.011052958,0.005787465,0.00450761,0.003641226,0.00507168,0.009573694,0.007767263,0.009541357
400,-0.000912699,0.000342406,0.00106628,0.00106628,0.001302605,-7.64E-05,0.001094293,0.002540445,0.001500009,0.002051168,0.002415088,0.002885551,0.008989786,0.00313264,0.01104695,0.00576952,0.004494281,0.003643367,0.005067363,0.009579156,0.007754949,0.009551013
401,-0.000911431,0.000333479,0.00106037,0.00106037,0.001301737,-6.61E-05,0.001102113,0.00250583,0.001496211,0.002045248,0.002403083,0.002860952,0.008959345,0.003132892,0.0110421,0.005738308,0.004471798,0.003629822,0.005046458,0.009531187,0.007759009,0.009545139
402,-0.000901309,0.000328414,0.001073094,0.001073094,0.001316508,-4.82E-05,0.001120135,0.002502811,0.001506724,0.002048086,0.002403746,0.00284334,0.008912033,0.003125895,0.01101137,0.005720056,0.004456643,0.003612455,0.005026723,0.00945102,0.007750197,0.009528525
403,-0.000887884,0.000338845,0.001078972,0.001078972,0.001325326,-4.16E-05,0.001129792,0.002506702,0.001508686,0.002041805,0.002407855,0.002844571,0.008891313,0.003112543,0.010979482,0.00571507,0.00445064,0.003610773,0.005023577,0.009424284,0.00772501,0.00952744
404,-0.000862095,0.000358545,0.001101998,0.001101998,0.001350217,-1.25E-05,0.001152724,0.002510964,0.001513601,0.00204062,0.002409285,0.002841985,0.008840531,0.003107383,0.010922209,0.005689072,0.004442647,0.003608554,0.005007785,0.009363302,0.007707952,0.009489409
405,-0.000849732,0.000367815,0.001119145,0.001119145,0.00136629,9.97E-06,0.001165999,0.002511335,0.001516555,0.002045717,0.002406604,0.002838166,0.008810468,0.003115574,0.010896824,0.005668061,0.004440657,0.003608018,0.004995139,0.009329057,0.007716081,0.009452463
406,-0.000829683,0.000383109,0.001141133,0.001141133,0.001392783,5.00E-05,0.001198053,0.002504093,0.001533984,0.002045786,0.002408885,0.002839271,0.008755116,0.003119763,0.010822372,0.005641902,0.00442693,0.003596834,0.004980298,0.009298483,0.007726934,0.009379583
407,-0.000821997,0.000389133,0.001145974,0.001145974,0.001403202,6.76E-05,0.001216832,0.002496481,0.00154846,0.002040759,0.002413847,0.002844195,0.008729827,0.00311576,0.010773304,0.005636756,0.004415194,0.003586186,0.004978102,0.009302156,0.007729657,0.009343648
408,-0.000782579,0.000409382,0.001167968,0.001167968,0.001427406,0.000105095,0.001246611,0.002494411,0.00155254,0.002055654,0.002419645,0.002844389,0.008661815,0.003102649,0.010690549,0.005606133,0.0043964,0.003558774,0.004950082,0.009269457,0.007703483,0.009286278
409,-0.000747687,0.000430566,0.001186923,0.001186923,0.001453736,0.000141166,0.001271854,0.002502861,0.001545649,0.002075527,0.00241316,0.002835395,0.008583666,0.003082464,0.010620832,0.005562871,0.00438496,0.003540489,0.004914378,0.009218321,0.007659642,0.009246707
410,-0.000744527,0.000437525,0.001188725,0.001188725,0.001466282,0.000157287,0.001286097,0.002505769,0.001549155,0.002075477,0.002405838,0.00283113,0.008548239,0.003071387,0.010584803,0.005545084,0.004380579,0.00353897,0.004904498,0.009203556,0.007644698,0.009228571
411,-0.000729981,0.000453186,0.001200372,0.001200372,0.00148401,0.000186442,0.001307716,0.002508916,0.001562853,0.002074417,0.002406888,0.002823376,0.008484052,0.003060481,0.010537598,0.005530358,0.004367035,0.003521188,0.004887673,0.00918197,0.007619207,0.00919367
412,-0.000718595,0.000461889,0.001210217,0.001210217,0.001489193,0.000199478,0.001315091,0.002509155,0.001573046,0.002073408,0.00241526,0.002819886,0.008455292,0.003060651,0.010526422,0.005533419,0.004357873,0.003504925,0.004880727,0.009175148,0.007608658,0.009176903
413,-0.000683464,0.000484911,0.001224527,0.001224527,0.001516358,0.000237992,0.001340191,0.002517936,0.001590549,0.002072095,0.002411646,0.002797862,0.008389056,0.003051443,0.010468522,0.005493273,0.004345929,0.003493259,0.004868637,0.009163819,0.007593157,0.009107933
414,-0.000654212,0.000499848,0.001237488,0.001237488,0.001546658,0.000278602,0.00136255,0.002525509,0.001597141,0.00208071,0.002399655,0.002778727,0.008325499,0.003043189,0.01040298,0.005441794,0.004336339,0.003495223,0.004853519,0.009147411,0.007586685,0.009058878
415,-0.000648704,0.000500464,0.001245984,0.001245984,0.001554974,0.000293732,0.001367185,0.002524539,0.001596423,0.002089628,0.002399649,0.002778126,0.008299418,0.003044313,0.010384162,0.00543352,0.004329528,0.003492589,0.004843545,0.009135511,0.007585166,0.009062027
416,-0.000623042,0.000508682,0.001261582,0.001261582,0.001573212,0.000330711,0.001381582,0.002524249,0.001593751,0.002102237,0.002398174,0.002778866,0.008231117,0.003045186,0.010340761,0.005412381,0.004320976,0.003482773,0.004826417,0.009122872,0.007582851,0.00904776
417,-0.000602889,0.000516283,0.001268685,0.001268685,0.001583132,0.000352558,0.001391346,0.00252493,0.001591798,0.002105928,0.002396704,0.002780207,0.008188898,0.003044935,0.010316176,0.005399516,0.004319234,0.003475591,0.004819263,0.009122133,0.007582054,0.009030344
418,-0.00057007,0.000537678,0.00128354,0.00128354,0.001609878,0.000395805,0.001412642,0.002540155,0.001613984,0.002114132,0.002397206,0.002779695,0.008125526,0.003041115,0.010267918,0.005373324,0.004308603,0.003455747,0.004812361,0.009112442,0.007577482,0.00902944
419,-0.000545273,0.000563681,0.001293931,0.001293931,0.001637433,0.000438387,0.001433814,0.002556514,0.001643187,0.002122698,0.002407716,0.002773291,0.008081185,0.003029484,0.010232416,0.005351983,0.004301046,0.003447926,0.004808518,0.009104719,0.007560629,0.009020146
420,-0.000533142,0.00057589,0.001296569,0.001296569,0.001648163,0.000459571,0.001443453,0.002558329,0.001648251,0.002126751,0.002416255,0.00276874,0.008057997,0.003021421,0.010220588,0.005343967,0.004302378,0.003452768,0.004804423,0.00910595,0.007547551,0.00899434
421,-0.000504367,0.000597868,0.001306648,0.001306648,0.001669364,0.00050105,0.001465006,0.002565739,0.001662123,0.00214252,0.002424978,0.00276369,0.008008462,0.003019086,0.010185753,0.005323146,0.004300943,0.003453246,0.004791182,0.009091698,0.007543405,0.008976686
422,-0.000487724,0.000607637,0.001314088,0.001314088,0.001679835,0.000521345,0.001476919,0.002571334,0.001670932,0.002154236,0.002425162,0.002763191,0.007982115,0.003024815,0.010162747,0.005310339,0.004298176,0.003448883,0.004782034,0.009076214,0.007552338,0.008984837
423,-0.000448556,0.000628065,0.001331491,0.001331491,0.001711078,0.000570473,0.001510465,0.002578445,0.001684538,0.002167758,0.002433395,0.002769773,0.007913622,0.003029895,0.010116914,0.005283005,0.004298084,0.003443163,0.004768135,0.009029211,0.007561919,0.00895965
424,-0.000405686,0.00065468,0.00134705,0.00134705,0.001743352,0.00061937,0.001546659,0.002594149,0.001700022,0.002180908,0.002440564,0.002768631,0.007851659,0.003023639,0.010069642,0.005260859,0.004302899,0.003441033,0.00475705,0.008979609,0.007565259,0.008916454
425,-0.000385341,0.000670636,0.001352647,0.001352647,0.001754855,0.000639435,0.001561221,0.002608336,0.001710708,0.002192252,0.002439684,0.002760409,0.007831841,0.003018032,0.010045196,0.005253241,0.004305041,0.003440259,0.004750717,0.008961528,0.00756795,0.008906596
426,-0.000348824,0.000699617,0.001371645,0.001371645,0.001781194,0.000676228,0.001592687,0.002621869,0.001727047,0.002205898,0.00244564,0.002756355,0.007785568,0.003019905,0.010001637,0.005237021,0.004306688,0.003435139,0.004742898,0.008918216,0.007563421,0.008870301
427,-0.000332652,0.000712642,0.001385046,0.001385046,0.001796031,0.000692957,0.001609591,0.002621214,0.0017327,0.0022082,0.002452477,0.002760524,0.007759114,0.003027385,0.009982523,0.00522842,0.004306194,0.003430794,0.004741412,0.008892986,0.0075562,0.008843864
428,-0.000294567,0.000738129,0.001405691,0.001405691,0.001828137,0.00073321,0.001644322,0.002632489,0.001747378,0.00221878,0.002462446,0.002776181,0.007708119,0.003032542,0.009936729,0.0052074,0.004311471,0.003431711,0.004734174,0.008850177,0.007582317,0.008794462
429,-0.000272655,0.000750591,0.001412935,0.001412935,0.001845406,0.000756735,0.00166215,0.002644419,0.001756402,0.002227059,0.002465579,0.002787668,0.007683579,0.003030219,0.00991005,0.005194982,0.004317242,0.003436974,0.004728421,0.008832599,0.007615656,0.008771496
430,-0.00022514,0.000774669,0.001443849,0.001443849,0.001886415,0.000815522,0.001701644,0.002660278,0.001777458,0.002247833,0.002474295,0.002789197,0.007628629,0.003028774,0.009856976,0.005189021,0.004317912,0.003433647,0.004726919,0.008797782,0.007655324,0.008726461
431,-0.000183581,0.000792999,0.001470756,0.001470756,0.001922611,0.000866936,0.001733477,0.002665013,0.001792883,0.002267811,0.002485787,0.002783704,0.007590556,0.003031035,0.009825922,0.005185558,0.004318828,0.003431402,0.004731313,0.00879005,0.007667542,0.008715647
432,-0.000167626,0.000799714,0.001473993,0.001473993,0.001935068,0.000883087,0.001743644,0.00266582,0.001796276,0.002275295,0.002491695,0.00278817,0.007582891,0.003032418,0.009821262,0.005175638,0.004324845,0.003437747,0.004731457,0.008799557,0.00767343,0.008726905
433,-0.000134976,0.00081569,0.00148005,0.00148005,0.00195852,0.000911861,0.0017678,0.002669381,0.001807582,0.002283178,0.002501534,0.002798677,0.007561946,0.003040347,0.009816816,0.005179023,0.004334997,0.003446716,0.004736055,0.008813703,0.00768914,0.008739478
434,-0.000118281,0.000824951,0.00148287,0.00148287,0.001969514,0.000924483,0.00178179,0.002672136,0.001815494,0.002283576,0.002505466,0.002804718,0.007548665,0.003046891,0.00981703,0.005192329,0.004339132,0.00344934,0.00474051,0.008818342,0.00769896,0.008740795
435,-8.18E-05,0.000843814,0.001497424,0.001497424,0.002002834,0.000965783,0.00181615,0.002683084,0.001835452,0.002292146,0.002525035,0.002820997,0.007532678,0.003065306,0.009816003,0.005214033,0.004365724,0.0034631,0.004753753,0.008827794,0.007729752,0.008748127
436,-3.92E-05,0.000864949,0.001517576,0.001517576,0.002036805,0.001014144,0.001857285,0.002695464,0.001854491,0.002305379,0.002544311,0.002837353,0.007524045,0.00308648,0.009812057,0.005221847,0.004396794,0.003484546,0.004772031,0.008841202,0.007775522,0.008762174
437,-1.63E-05,0.00087648,0.001525992,0.001525992,0.002048451,0.001033828,0.00187805,0.00269965,0.001861485,0.002310441,0.002547949,0.002843471,0.007518117,0.003095783,0.009809352,0.005221263,0.004405407,0.003494857,0.004781522,0.008849796,0.007800321,0.008770206
438,2.17E-05,0.000898063,0.001544465,0.001544465,0.002080091,0.00107744,0.001914141,0.002715387,0.001880672,0.002324022,0.002561471,0.002861208,0.00750468,0.003114475,0.009810906,0.005233228,0.004431026,0.003511003,0.00480409,0.008874556,0.007841468,0.008790828
439,3.68E-05,0.000908115,0.00155452,0.00155452,0.002100084,0.001101368,0.001929468,0.002726938,0.001892865,0.002332541,0.002571356,0.002872828,0.007497171,0.003123864,0.009815165,0.005245778,0.004448032,0.003516837,0.004817168,0.008890722,0.007857816,0.008803417
440,8.92E-05,0.000934061,0.001574903,0.001574903,0.002142115,0.001158974,0.001967493,0.002752952,0.001917179,0.002359765,0.002597639,0.002890497,0.007474864,0.003150399,0.009823854,0.005263846,0.004482943,0.0035403,0.004843059,0.008927533,0.007901367,0.008836679
441,0.000143622,0.00096021,0.00159122,0.00159122,0.002180225,0.001216499,0.002007951,0.002778381,0.001943611,0.002383457,0.00262567,0.002904126,0.007458789,0.003177272,0.009829878,0.005274223,0.004515417,0.003563376,0.004866466,0.008959883,0.007951467,0.008868847
442,0.000160764,0.000970463,0.001597209,0.001597209,0.002196297,0.001240346,0.002025711,0.002789349,0.001957924,0.002388444,0.002637303,0.002911706,0.007457513,0.003186998,0.009831473,0.005279082,0.004529986,0.003568823,0.00487706,0.008971589,0.007974363,0.008880342
443,0.000199385,0.000994922,0.001611787,0.001611787,0.002228219,0.001293991,0.002059676,0.002813945,0.001983074,0.002406182,0.002656934,0.002927149,0.007443329,0.003204924,0.009834699,0.005290242,0.004562086,0.003583332,0.00490123,0.008999818,0.008020254,0.008900525
444,0.000220865,0.001009128,0.001620376,0.001620376,0.002244068,0.001323789,0.002075882,0.002827574,0.001993912,0.002418933,0.002664931,0.002935013,0.00743042,0.003213124,0.00983633,0.005296544,0.004579616,0.003592395,0.004914807,0.009016341,0.008043248,0.008909213
445,0.00027383,0.001040516,0.001646079,0.001646079,0.002291424,0.001392677,0.002118217,0.002853223,0.002025166,0.002451178,0.002684379,0.002957094,0.007393175,0.003238819,0.009844887,0.005310633,0.004625603,0.003614899,0.004938485,0.009064865,0.008099321,0.008933448
446,0.000326456,0.001071288,0.001669382,0.001669382,0.002339649,0.001461389,0.002159405,0.00288111,0.00206282,0.00248238,0.002707083,0.002978729,0.007357972,0.00326183,0.009857208,0.00532114,0.004667165,0.003636926,0.004962075,0.009115027,0.008154157,0.008973865
447,0.000347596,0.001084877,0.00167557,0.00167557,0.002356366,0.001491011,0.002174464,0.002896977,0.002080056,0.002494088,0.002718337,0.002986147,0.007347106,0.003267347,0.009862604,0.005323862,0.00468027,0.003645512,0.004975565,0.009133189,0.008175913,0.008998734
448,0.000388067,0.001110503,0.001687798,0.001687798,0.002389326,0.001545699,0.002206581,0.002926104,0.002107417,0.002519021,0.002736192,0.003000393,0.007328594,0.003284801,0.009875254,0.005327808,0.004711879,0.003661983,0.005002661,0.009163397,0.008214131,0.009031663
449,0.000407399,0.00112254,0.001693837,0.001693837,0.00240557,0.001570765,0.002223639,0.002939363,0.002117541,0.002532246,0.002742794,0.003007221,0.007320948,0.003296737,0.009882509,0.005329033,0.004730381,0.003669868,0.005016266,0.009175444,0.008230591,0.009039724
450,0.000460855,0.001157584,0.001710431,0.001710431,0.002445446,0.00163655,0.002266214,0.002971393,0.002150942,0.00256532,0.002765705,0.003026724,0.0072864,0.003320673,0.009895991,0.005333756,0.004776548,0.003698292,0.00504222,0.009189929,0.008283095,0.009059366
451,0.000517884,0.001194656,0.001731314,0.001731314,0.002488082,0.00170827,0.002311668,0.003003059,0.002186644,0.00259848,0.002790298,0.003049909,0.007241722,0.003341229,0.009892012,0.005341114,0.004812207,0.003724181,0.005060821,0.009198422,0.008339257,0.009069557
452,0.000540788,0.001208722,0.001741643,0.001741643,0.002507085,0.001739272,0.002331606,0.003015954,0.002199067,0.002611792,0.002798582,0.003060417,0.007223948,0.003349786,0.009881806,0.005344975,0.004820199,0.00372953,0.005067074,0.009204476,0.008359376,0.009068166
